0.4,0.5,500,10,250,75,7.67881e-012,7.67881e-012
0.4006,0.5,500,10,250,75,7.68869e-012,7.68869e-012
0.4012,0.5,500,10,250,75,7.6986e-012,7.6986e-012
0.4018,0.5,500,10,250,75,7.70853e-012,7.70853e-012
0.4024,0.5,500,10,250,75,7.71847e-012,7.71847e-012
0.403,0.5,500,10,250,75,7.72844e-012,7.72844e-012
0.4036,0.5,500,10,250,75,7.73843e-012,7.73843e-012
0.4042,0.5,500,10,250,75,7.74844e-012,7.74844e-012
0.4048,0.5,500,10,250,75,7.75848e-012,7.75848e-012
0.4054,0.5,500,10,250,75,7.76853e-012,7.76853e-012
0.406,0.5,500,10,250,75,7.77861e-012,7.77861e-012
0.4066,0.5,500,10,250,75,7.78871e-012,7.78871e-012
0.4072,0.5,500,10,250,75,7.79883e-012,7.79883e-012
0.4078,0.5,500,10,250,75,7.80897e-012,7.80897e-012
0.4084,0.5,500,10,250,75,7.81913e-012,7.81913e-012
0.409,0.5,500,10,250,75,7.82932e-012,7.82932e-012
0.4096,0.5,500,10,250,75,7.83953e-012,7.83953e-012
0.4102,0.5,500,10,250,75,7.84976e-012,7.84976e-012
0.4108,0.5,500,10,250,75,7.86001e-012,7.86001e-012
0.4114,0.5,500,10,250,75,7.87029e-012,7.87029e-012
0.412,0.5,500,10,250,75,7.88058e-012,7.88058e-012
0.4126,0.5,500,10,250,75,7.8909e-012,7.8909e-012
0.4132,0.5,500,10,250,75,7.90125e-012,7.90125e-012
0.4138,0.5,500,10,250,75,7.91161e-012,7.91161e-012
0.4144,0.5,500,10,250,75,7.922e-012,7.922e-012
0.415,0.5,500,10,250,75,7.93241e-012,7.93241e-012
0.4156,0.5,500,10,250,75,7.94284e-012,7.94284e-012
0.4162,0.5,500,10,250,75,7.9533e-012,7.9533e-012
0.4168,0.5,500,10,250,75,7.96378e-012,7.96378e-012
0.4174,0.5,500,10,250,75,7.97428e-012,7.97428e-012
0.418,0.5,500,10,250,75,7.98481e-012,7.98481e-012
0.4186,0.5,500,10,250,75,7.99536e-012,7.99536e-012
0.4192,0.5,500,10,250,75,8.00593e-012,8.00593e-012
0.4198,0.5,500,10,250,75,8.01652e-012,8.01652e-012
0.4204,0.5,500,10,250,75,8.02714e-012,8.02714e-012
0.421,0.5,500,10,250,75,8.03779e-012,8.03779e-012
0.4216,0.5,500,10,250,75,8.04845e-012,8.04845e-012
0.4222,0.5,500,10,250,75,8.05914e-012,8.05914e-012
0.4228,0.5,500,10,250,75,8.06985e-012,8.06985e-012
0.4234,0.5,500,10,250,75,8.08059e-012,8.08059e-012
0.424,0.5,500,10,250,75,8.09135e-012,8.09135e-012
0.4246,0.5,500,10,250,75,8.10214e-012,8.10214e-012
0.4252,0.5,500,10,250,75,8.11294e-012,8.11294e-012
0.4258,0.5,500,10,250,75,8.12378e-012,8.12378e-012
0.4264,0.5,500,10,250,75,8.13463e-012,8.13463e-012
0.427,0.5,500,10,250,75,8.14551e-012,8.14551e-012
0.4276,0.5,500,10,250,75,8.15642e-012,8.15642e-012
0.4282,0.5,500,10,250,75,8.16735e-012,8.16735e-012
0.4288,0.5,500,10,250,75,8.1783e-012,8.1783e-012
0.4294,0.5,500,10,250,75,8.18928e-012,8.18928e-012
0.43,0.5,500,10,250,75,8.20028e-012,8.20028e-012
0.4306,0.5,500,10,250,75,8.21131e-012,8.21131e-012
0.4312,0.5,500,10,250,75,8.22236e-012,8.22236e-012
0.4318,0.5,500,10,250,75,8.23344e-012,8.23344e-012
0.4324,0.5,500,10,250,75,8.24454e-012,8.24454e-012
0.433,0.5,500,10,250,75,8.25567e-012,8.25567e-012
0.4336,0.5,500,10,250,75,8.26682e-012,8.26682e-012
0.4342,0.5,500,10,250,75,8.278e-012,8.278e-012
0.4348,0.5,500,10,250,75,8.2892e-012,8.2892e-012
0.4354,0.5,500,10,250,75,8.30043e-012,8.30043e-012
0.436,0.5,500,10,250,75,8.31168e-012,8.31168e-012
0.4366,0.5,500,10,250,75,8.32296e-012,8.32296e-012
0.4372,0.5,500,10,250,75,8.33427e-012,8.33427e-012
0.4378,0.5,500,10,250,75,8.3456e-012,8.3456e-012
0.4384,0.5,500,10,250,75,8.35695e-012,8.35695e-012
0.439,0.5,500,10,250,75,8.36833e-012,8.36833e-012
0.4396,0.5,500,10,250,75,8.37974e-012,8.37974e-012
0.4402,0.5,500,10,250,75,8.39117e-012,8.39117e-012
0.4408,0.5,500,10,250,75,8.40263e-012,8.40263e-012
0.4414,0.5,500,10,250,75,8.41412e-012,8.41412e-012
0.442,0.5,500,10,250,75,8.42563e-012,8.42563e-012
0.4426,0.5,500,10,250,75,8.43716e-012,8.43716e-012
0.4432,0.5,500,10,250,75,8.44873e-012,8.44873e-012
0.4438,0.5,500,10,250,75,8.46032e-012,8.46032e-012
0.4444,0.5,500,10,250,75,8.47194e-012,8.47194e-012
0.445,0.5,500,10,250,75,8.48358e-012,8.48358e-012
0.4456,0.5,500,10,250,75,8.49525e-012,8.49525e-012
0.4462,0.5,500,10,250,75,8.50695e-012,8.50695e-012
0.4468,0.5,500,10,250,75,8.51867e-012,8.51867e-012
0.4474,0.5,500,10,250,75,8.53042e-012,8.53042e-012
0.448,0.5,500,10,250,75,8.5422e-012,8.5422e-012
0.4486,0.5,500,10,250,75,8.554e-012,8.554e-012
0.4492,0.5,500,10,250,75,8.56584e-012,8.56584e-012
0.4498,0.5,500,10,250,75,8.5777e-012,8.5777e-012
0.4504,0.5,500,10,250,75,8.58958e-012,8.58958e-012
