0.4,0.5,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.501,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.502,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.503,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.504,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.505,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.506,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.507,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.508,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.509,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.51,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.511,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.512,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.513,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.514,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.515,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.516,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.517,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.518,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.519,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.52,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.521,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.522,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.523,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.524,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.525,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.526,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.527,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.528,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.529,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.53,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.531,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.532,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.533,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.534,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.535,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.536,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.537,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.538,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.539,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.54,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.541,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.542,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.543,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.544,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.545,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.546,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.547,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.548,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.549,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.55,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.551,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.552,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.553,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.554,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.555,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.556,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.557,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.558,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.559,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.56,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.561,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.562,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.563,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.564,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.565,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.566,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.567,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.568,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.569,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.57,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.571,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.572,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.573,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.574,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.575,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.576,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.577,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.578,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.579,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.58,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.581,500,10,250,75,2.30364e-011,2.30364e-011
0.4,0.582,500,10,250,75,2.30364e-011,2.30364e-011
